101,1,70.9,7.7,83.85407051,49.719476
101,2,65.9,3.5,80.07112968,19.67889972
101,3,30.8,18.6,60.61232517,37.92609117
101,4,68.2,4.2,73.8550415,55.01221524
101,5,0.7,68,19.2877005,70.37230654
101,6,0,54.3,43.67353981,54.25677869
101,7,2.6,79.7,24.76559464,89.01334442
101,8,60.9,10.7,80.2000038,44.56479609
101,9,1.2,81.4,9.82629947,92.74279836
101,10,49.5,23.1,80.32931547,60.24468526
101,11,15.7,28.5,36.33478336,50.11103569
101,12,14,63.6,55.29319764,85.23425057
101,13,28.8,25.1,59.91974834,48.27825063
101,14,28.1,26.8,58.23693172,51.79325787
101,15,67.8,8.7,85.29195658,42.56020458
101,16,66.6,0,66.55090865,11.35288284
101,17,71,2.2,79.61173073,19.9797592
101,18,32.2,31.7,64.86511325,63.01113657
101,19,48.5,14,71.07919375,44.22560286
101,20,41.1,4.6,52.12991104,21.91346464
101,21,1,80.2,11.8468533,87.85537944
101,22,0,57.4,7.404086802,57.36215332
101,23,35.7,56,84.197706,97.26188691
101,24,34.8,10.4,52.85856441,30.41090198
101,25,9.3,51.7,31.64906741,73.2150392
101,26,6.1,37.6,20.91128892,53.16344521
101,27,0,98.7,52.60951884,98.69537053
101,28,16,51.9,61.09657384,70.37344229
101,29,27.6,45,68.28514444,75.59316188
101,30,61.7,4.4,71.14321497,32.9925637
101,31,81.4,2.4,88.15446578,31.16778071
101,32,57.5,0,57.52314681,6.073076809
101,33,19.1,43.5,50.73064573,69.71607668
101,34,15.9,68.7,57.10797833,95.10443321
101,35,50.2,2.4,55.30434461,25.8770106
101,36,24.3,44.8,52.35637772,83.55168541
101,37,84.8,0.2,85.18377556,45.83289866
101,38,0.6,61.8,29.0479363,63.18061851
101,39,0,65.4,8.211677959,65.38808355
101,40,25.8,24.3,52.84819577,47.64846638
101,41,15.2,65.5,51.99332289,92.6431474
101,42,53.2,0,53.15237201,11.17781917
101,43,1.7,76.4,22.39318277,82.83852685
101,44,4.7,40.4,21.87653811,51.46836746
101,45,14.3,34.8,37.24862833,56.35045178
101,46,86.5,0,86.46957692,18.83127916
101,47,14.4,32.6,34.73240253,55.80232645
101,48,73.5,0,73.47479517,10.80097675
101,49,7.7,58.2,24.10425273,85.71728275
101,50,39.7,45.3,80.6720553,89.01787996
101,51,99.6,0,99.61075983,20.88465081
101,52,68.3,2.7,76.89168967,24.41079965
101,53,6,38.2,19.81988006,54.84193982
101,54,81.8,2,83.80310517,83.79798314
101,55,84.5,0,84.51454235,27.67136658
101,56,58.6,0,58.56747335,24.14700059
101,57,5.8,79.6,75.20509036,86.23939076
101,58,42,43.6,78.96616734,93.16123275
101,59,82.8,0,82.84616315,15.86142325
101,60,50.4,19.8,77.72417772,56.39940502
101,61,63.1,0,63.11753042,8.670185305
101,62,11.5,75.8,52.97802617,96.67506288
101,63,88.8,0,88.75748974,9.128995305
101,64,5.2,50.6,24.80557548,64.18268128
101,65,13.6,58.1,49.08271893,80.46329061
101,66,23,45.2,52.04832173,81.18417213
101,67,10.7,51.4,28.37126171,82.66311808
101,68,86.2,0,86.21762936,19.60030032
101,69,0,64,22.5315563,63.97520054
101,70,46.3,13.4,65.2871039,46.00879565
101,71,55.8,10.6,73.06011617,44.78462849
101,72,96.2,0,96.15718589,18.3626151
101,73,47.2,15.2,70.26441468,46.52645298
101,74,38.7,54.7,85.80423615,99.62506256
101,75,15.7,37.6,44.16397486,58.36462487
102,1,18.2,50.6,49.08271893,80.46329061
102,2,50.8,12.6,71.07919375,44.22560286
102,3,52.8,2.3,66.55090865,11.35288284
102,4,5.6,49.6,24.80557548,64.18268128
102,5,56.4,13.2,80.2000038,44.56479609
102,6,4.2,78.8,55.29319764,85.23425057
102,7,66.7,1,73.47479517,10.80097675
102,8,59,13.1,85.29195658,42.56020458
102,9,5.7,39.1,19.81988006,54.84193982
102,10,60.5,4.8,79.61173073,19.9797592
102,11,51.1,19.3,77.72417772,56.39940502
102,12,57.5,0,57.52314681,6.073076809
102,13,68.9,2.7,80.07112968,19.67889972
102,14,17.4,55.8,52.35637772,83.55168541
102,15,53.2,7.5,76.89168967,24.41079965
102,16,12.2,39.1,43.67353981,54.25677869
102,17,56.3,16.3,83.85407051,49.719476
102,18,0.8,81.6,11.8468533,87.85537944
102,19,63.1,0,63.11753042,8.670185305
102,20,56.4,9.2,70.26441468,46.52645298
102,21,31.8,8.6,52.12991104,21.91346464
102,22,4.9,52.6,29.0479363,63.18061851
102,23,3.1,59.2,19.2877005,70.37230654
102,24,51.7,13.1,73.06011617,44.78462849
102,25,0,92.7,9.82629947,92.74279836
102,26,45.8,1.6,53.15237201,11.17781917
102,27,4.5,41.6,20.91128892,53.16344521
102,28,19.1,43.4,50.73064573,69.71607668
102,29,46.4,13.3,65.2871039,46.00879565
102,30,31.7,33.9,61.09657384,70.37344229
102,31,15.8,68.8,57.10797833,95.10443321
102,32,14.9,57.9,52.04832173,81.18417213
102,33,20.1,26,37.24862833,56.35045178
102,34,0,65.4,8.211677959,65.38808355
102,35,34.1,10.8,52.85856441,30.41090198
102,36,33.3,30.6,64.86511325,63.01113657
102,37,10,50,31.64906741,73.2150392
102,38,96.2,0,96.15718589,18.3626151
102,39,1.5,45.9,7.404086802,57.36215332
102,40,23.6,59.2,75.20509036,86.23939076
102,41,54.1,7.9,71.14321497,32.9925637
102,42,84.3,1.4,88.15446578,31.16778071
102,43,38,18,58.23693172,51.79325787
102,44,31.7,40.5,68.28514444,75.59316188
102,45,39.4,13.3,60.61232517,37.92609117
102,46,14.4,39.3,44.16397486,58.36462487
102,47,81.8,1,86.21762936,19.60030032
102,48,38.5,8.3,58.56747335,24.14700059
102,49,82.8,0,82.84616315,15.86142325
102,50,50.7,17.2,73.8550415,55.01221524
102,51,4.2,70.4,28.37126171,82.66311808
102,52,2,58.2,22.5315563,63.97520054
102,53,83.3,0.7,86.46957692,18.83127916
102,54,88.8,0,88.75748974,9.128995305
102,55,39.3,16.6,59.91974834,48.27825063
102,56,14.3,30.4,36.33478336,50.11103569
102,57,29.3,58.6,78.96616734,93.16123275
102,58,7.7,79,51.99332289,92.6431474
102,59,7.4,34.1,21.87653811,51.46836746
102,60,12.4,74,52.97802617,96.67506288
102,61,77.1,2.4,84.51454235,27.67136658
102,62,4.5,69.7,24.10425273,85.71728275
102,63,31.8,11,55.30434461,25.8770106
102,64,13.8,33.6,34.73240253,55.80232645
102,65,42,50.9,85.80423615,99.62506256
102,66,42.8,41,83.80310517,83.79798314
102,67,11.2,77.6,52.60951884,98.69537053
102,68,32.6,53,80.6720553,89.01787996
102,69,99.6,0,99.61075983,20.88465081
102,70,5.1,70.8,24.76559464,89.01334442
102,71,1.5,77.3,22.39318277,82.83852685
102,72,32.4,59.8,84.197706,97.26188691
102,73,30.3,20.3,52.84819577,47.64846638
102,74,60.2,13.4,85.18377556,45.83289866
102,75,53.4,20.2,80.32931547,60.24468526
104,1,18.6,31.1,43.67353981,54.25677869
104,2,15.8,69.1,52.60951884,98.69537053
104,3,16.4,9.5,19.81988006,54.84193982
104,4,5.5,17.3,96.15718589,18.3626151
104,5,33.6,58.4,84.197706,97.26188691
104,6,25.5,41.4,52.04832173,81.18417213
104,7,6.4,14.6,82.84616315,15.86142325
104,8,8.6,11.7,9.82629947,92.74279836
104,9,11,27.9,71.14321497,32.9925637
104,10,8.7,19.1,99.61075983,20.88465081
104,11,16.3,34.5,65.2871039,46.00879565
104,12,11.1,27.2,88.15446578,31.16778071
104,13,19.4,62.8,57.10797833,95.10443321
104,14,15.6,54.9,49.08271893,80.46329061
104,15,19.2,48.2,61.09657384,70.37344229
104,16,8.8,24.8,84.51454235,27.67136658
104,17,10.1,27.6,20.91128892,53.16344521
104,18,8.7,17.8,79.61173073,19.9797592
104,19,19.3,42.4,77.72417772,56.39940502
104,20,3.8,5.7,57.52314681,6.073076809
104,21,31.6,36.6,55.29319764,85.23425057
104,22,14.9,39.4,28.37126171,82.66311808
104,23,4.5,10.6,66.55090865,11.35288284
104,24,12.8,38.1,70.26441468,46.52645298
104,25,11.5,34.3,36.33478336,50.11103569
104,26,17.6,29.7,37.24862833,56.35045178
104,27,16.5,35.4,80.2000038,44.56479609
104,28,30.2,55.7,80.6720553,89.01787996
104,29,14.9,30.8,29.0479363,63.18061851
104,30,26.2,56.2,75.20509036,86.23939076
104,31,18,31.5,31.64906741,73.2150392
104,32,15.4,38,44.16397486,58.36462487
104,33,14.1,19.9,76.89168967,24.41079965
104,34,7.1,22.6,55.30434461,25.8770106
104,35,22,43.8,80.32931547,60.24468526
104,36,13.3,36.6,73.06011617,44.78462849
104,37,23.8,65.1,78.96616734,93.16123275
104,38,6.5,19.2,52.12991104,21.91346464
104,39,8.9,17.6,86.21762936,19.60030032
104,40,22.5,52.5,51.99332289,92.6431474
104,41,21.1,39.3,73.8550415,55.01221524
104,42,16.8,25.8,24.10425273,85.71728275
104,43,13.7,28.6,24.80557548,64.18268128
104,44,19.3,43.2,50.73064573,69.71607668
104,45,13.2,41.9,83.85407051,49.719476
104,46,19,35.6,85.18377556,45.83289866
104,47,7.1,8.9,8.211677959,65.38808355
104,48,10,33.7,19.2877005,70.37230654
104,49,11.9,36.6,85.29195658,42.56020458
104,50,29.8,65,85.80423615,99.62506256
105,1,48,14.3,71.07919375,44.22560286
105,2,7.9,32.9,21.87653811,51.46836746
105,3,1,49.4,7.404086802,57.36215332
105,4,63.1,0,63.11753042,8.670185305
105,5,14.6,49.7,50.73064573,69.71607668
105,6,10.6,78.8,52.60951884,98.69537053
105,7,0.2,90.6,9.82629947,92.74279836
105,8,21.3,30.2,44.16397486,58.36462487
105,9,15.1,57.6,52.04832173,81.18417213
105,10,12.5,60,49.08271893,80.46329061
105,11,18.2,60.3,51.99332289,92.6431474
105,12,69.6,2.5,79.61173073,19.9797592
105,13,10.4,49.1,31.64906741,73.2150392
105,14,7.4,59.4,24.10425273,85.71728275
105,15,61.3,9.5,88.15446578,31.16778071
105,16,60,12.9,77.72417772,56.39940502
