1,1,1001,1,1,45,16.7,90.40694143,33.28484903
1,1,1001,1,2,36.4,9.2,59.53026098,23.74700348
1,1,1001,1,3,14.8,16,80.07112968,19.67889972
1,1,1001,1,4,22.3,4.1,55.32257628,6.830584262
1,1,1001,1,5,37.1,14,96.1263908,22.73122629
1,1,1001,1,6,43.7,10.6,60.61232514,37.92609117
1,1,1001,1,7,20.1,20.6,96.38778262,26.06433011
1,1,1001,1,8,33,20.9,44.21449048,82.54271131
1,1,1001,1,9,16.9,7.1,70.32454222,9.27395262
1,1,1001,1,10,60.5,15.9,94.28471363,44.39436483
1,1,1001,1,11,21.3,32.7,80.2000038,44.56479609
1,1,1001,1,12,51.1,24.6,68.27125517,97.57997048
1,1,1001,1,13,23.3,27.3,68.12537088,41.45632618
1,1,1001,1,14,44.2,36.7,74.94646786,89.50470724
1,1,1001,1,15,27,39.3,61.09657384,70.37344229
1,1,1001,1,16,10.9,19.7,16.07230589,61.03130949
1,1,1001,1,17,16.5,15,52.12991104,21.91346464
1,1,1001,1,18,7.6,31.6,11.8468533,87.85537944
1,1,1001,1,19,18.4,29,28.37126171,82.66311808
1,1,1001,1,20,23.5,27.4,44.16397486,58.36462487
1,1,1001,1,21,21.9,30.2,95.32617122,39.22007366
1,1,1001,1,22,19.8,23.2,25.88830046,98.15776967
1,1,1001,1,23,24.3,42.1,80.32931547,60.24468526
1,1,1001,1,24,53.5,21.5,91.17722287,51.97617168
1,1,1001,1,25,18.4,21.6,84.51454235,27.67136658
1,1,1001,1,26,38.7,8.8,69.65674171,19.82362183
1,1,1001,1,27,18,19.8,68.03403795,26.9512173
1,1,1001,1,28,48.2,22.3,68.28514444,75.59316188
1,1,1001,1,29,25.1,16.8,61.05792249,28.57663381
1,1,1001,1,30,15.9,12.3,19.2877005,70.37230654
1,1,1001,1,31,18.5,22.5,24.76559464,89.01334442
1,1,1001,1,32,19.4,23.3,36.33478336,50.11103569
1,1,1001,1,33,15.3,37,39.30492095,60.68196258
1,1,1001,1,34,46.1,11.1,59.91974834,48.27825063
1,1,1001,1,35,48.2,8.2,85.55889138,18.81001128
1,1,1001,1,36,25.4,34.7,40.62873155,92.72895789
1,1,1001,1,37,22.3,29.4,54.98257909,49.36674534
1,1,1001,1,38,29.7,29,50.73064573,69.71607668
1,1,1001,1,39,48.5,21.2,77.72417772,56.39940502
1,1,1001,1,40,37.6,48.8,78.96616734,93.16123275
1,1,1001,1,41,20.2,12,82.84616315,15.86142325
1,1,1001,1,42,43.9,14.4,51.99332289,92.6431474
1,1,1001,1,43,18.4,14.6,22.39318277,82.83852685
1,1,1001,1,44,24.7,16.1,34.73240253,55.80232645
1,1,1001,1,45,35.8,19,95.63365944,30.44501111
1,1,1001,1,46,43,16.2,61.5685282,53.76339397
1,1,1001,1,47,22.5,14.1,96.15718589,18.3626151
1,1,1001,1,48,67,12.3,90.22571391,47.56436731
1,1,1001,1,49,6.4,13.1,7.971898586,66.89512512
1,1,1001,1,50,57.4,8.8,99.61075983,20.88465081
1,1,1001,2,51,25.3,11.6,54.74911838,21.61662149
1,1,1001,2,52,28,14,37.9909065,53.00793788
1,1,1001,2,53,21.5,23.9,81.07982154,32.46554934
1,1,1001,2,54,66.6,12,89.76313122,46.42744933
1,1,1001,2,55,27.9,19.1,75.45156122,30.2991159
1,1,1001,2,56,33.6,4.1,53.15237201,11.17781917
1,1,1001,2,57,18,11.8,64.62465969,16.34553852
1,1,1001,2,58,64.4,19.4,83.80310517,83.79798314
1,1,1001,2,59,26.3,31.7,85.18377556,45.83289866
1,1,1001,2,60,34.1,8.3,60.16603868,19.19833815
1,1,1001,2,61,36.3,14.9,52.84819577,47.64846638
1,1,1001,2,62,60.1,17.3,75.20509036,86.23939076
1,1,1001,2,63,59.2,21.4,90.8175058,61.31002821
1,1,1001,2,64,38,12,66.64315738,27.89571693
1,1,1001,2,65,17.6,13.1,20.53452572,91.5567664
1,1,1001,2,66,50.7,13.7,64.86511323,63.01113657
1,1,1001,2,67,12.1,22.9,21.87653811,51.46836746
1,1,1001,2,68,7.4,34.3,11.65404427,93.69784089
1,1,1001,2,69,13.7,22.5,52.85856441,30.41090198
1,1,1001,2,70,55.8,30.1,86.20599365,85.45721636
1,1,1001,2,71,17.1,6.3,63.11753042,8.670185305
1,1,1001,2,72,38.8,17.1,60.8303139,47.11021805
1,1,1001,2,73,21.3,15.1,95.73725614,19.42753315
1,1,1001,2,74,22.6,20.8,31.64906741,73.2150392
1,1,1001,2,75,16.5,21.5,24.80557548,64.18268128
1,1,1001,2,76,47.4,22.8,74.50698441,62.63601294
1,1,1001,2,77,22.6,29.5,77.48438328,41.59548639
